date,program,P_meas_W,T_s,temp_C,n_alu,n_mul,n_mulh,n_div,c_div,n_mem,n_ctrl,n_fp_add,n_fp_mul,n_fp_fma,n_fp_div,n_fp_sqrt,n_fp_noncomp,n_fp_conv,n_fetch,mcycle,n_stall
2026-08-15 16:17:18,idle,1.148739,0.000005,39.49,21,0,0,0,0,17,0,0,0,0,0,0,0,0,376,54,16
2026-08-15 16:17:45,dmul,1.167668,12.192405,39.86,17476039,69632000,0,0,0,13056017,4352002,0,0,0,0,0,0,0,588,121924049,17407991
2026-08-15 16:18:15,dmul_d60,1.159815,12.255000,39.61,10321526,41123840,0,0,0,7710873,2570269,0,0,0,0,0,0,0,696,74568024,12841516
2026-08-15 16:18:43,dmul_d30,1.153997,12.129000,39.61,5160966,20561920,0,0,0,3855513,1285149,0,0,0,0,0,0,0,696,37284484,6420936
2026-08-15 16:19:13,dmulh,1.162218,12.013565,39.61,5242839,0,20889600,0,0,3916817,1305602,0,0,0,0,0,0,0,588,120135649,88780791
2026-08-15 16:19:41,dmulh_d60,1.156465,12.084000,39.49,3146086,0,12533760,0,0,2350233,783389,0,0,0,0,0,0,0,696,72862604,54049136
2026-08-15 16:20:10,dmulh_d30,1.152417,12.042000,39.61,1573246,0,6266880,0,0,1175193,391709,0,0,0,0,0,0,0,696,36431774,27024746
2026-08-15 16:20:33,ddiv,1.153817,11.948305,39.49,1341636,0,0,5324800,115148800,998419,332802,0,0,0,0,0,0,0,580,119483048,111485391
2026-08-15 16:21:01,ddiv_d60,1.151570,11.994000,39.49,810506,0,0,3215360,69532160,603053,200989,0,0,0,0,0,0,0,692,71950904,67120996
2026-08-15 16:21:30,ddiv_d30,1.149923,11.986000,39.61,402856,0,0,1597440,34544640,299693,99869,0,0,0,0,0,0,0,688,35845834,33445976
2026-08-15 16:21:54,dctrl,1.167723,8.760002,39.61,4800017,0,0,0,0,1200018,27200001,0,0,0,0,0,0,0,940,87600024,54399988
2026-08-15 16:22:29,dctrl_d60,1.158086,12.001000,39.49,3053236,0,0,0,0,763423,17300579,0,0,0,0,0,0,0,1052,72001554,50884316
2026-08-15 16:22:59,dctrl_d30,1.153284,12.000000,39.37,1526716,0,0,0,0,381793,8650299,0,0,0,0,0,0,0,1052,36001124,25442316
2026-08-15 16:23:27,fpadd,1.181279,12.000004,39.61,10000022,0,0,0,0,10000018,5000001,80000000,0,0,0,0,0,0,468,120000035,14999994
2026-08-15 16:23:55,fpadd_d60,1.168864,11.999000,39.37,6000246,0,0,0,0,6000163,3000019,48000000,0,0,0,0,0,0,580,72000814,9000386
2026-08-15 16:24:23,fpadd_d30,1.158167,11.998000,39.49,3000246,0,0,0,0,3000163,1500019,24000000,0,0,0,0,0,0,580,36000814,4500386
2026-08-15 16:24:52,fpmul,1.180062,12.000004,39.73,10000022,0,0,0,0,10000018,5000001,0,80000000,0,0,0,0,0,468,120000035,14999994
2026-08-15 16:25:21,fpmul_d60,1.167947,12.000000,39.61,6000246,0,0,0,0,6000163,3000019,0,48000000,0,0,0,0,0,580,72000814,9000386
2026-08-15 16:25:50,fpmul_d30,1.157699,12.000000,39.49,3000246,0,0,0,0,3000163,1500019,0,24000000,0,0,0,0,0,580,36000814,4500386
2026-08-15 16:26:17,fpfma,1.182731,12.000004,39.61,10000022,0,0,0,0,10000018,5000001,0,0,80000000,0,0,0,0,468,120000035,14999994
2026-08-15 16:26:46,fpfma_d60,1.168262,12.000000,39.49,6000246,0,0,0,0,6000163,3000019,0,0,48000000,0,0,0,0,580,72000814,9000386
2026-08-15 16:27:14,fpfma_d30,1.158050,12.000000,39.61,3000246,0,0,0,0,3000163,1500019,0,0,24000000,0,0,0,0,580,36000814,4500386
2026-08-15 16:27:37,fpdiv,1.154299,10.912871,39.49,800022,0,0,0,0,800018,400001,0,0,0,6400000,0,0,0,468,109128713,100728672
2026-08-15 16:28:08,fpdiv_d60,1.151697,13.247000,39.49,528066,0,0,0,0,527983,263929,0,0,0,4222560,0,0,0,580,84470924,78928386
2026-08-15 16:28:39,fpdiv_d30,1.149658,12.600000,39.49,264146,0,0,0,0,264063,131969,0,0,0,2111200,0,0,0,580,41980414,39209036
2026-08-15 16:29:08,fpsqrt,1.154182,11.677143,39.49,800022,0,0,0,0,800018,400001,0,0,0,0,6400000,0,0,468,116771426,108371385
2026-08-15 16:29:36,fpsqrt_d60,1.151634,12.689000,39.49,493526,0,0,0,0,493443,246659,0,0,0,0,3946240,0,0,580,78876184,73696316
2026-08-15 16:30:05,fpsqrt_d30,1.149679,12.344000,39.37,246886,0,0,0,0,246803,123339,0,0,0,0,1973120,0,0,580,39427884,36837736
2026-08-15 16:30:34,fpnoncomp,1.169341,12.000003,39.49,15000022,0,0,0,0,10000018,5000001,0,0,0,0,0,80000000,0,472,120000034,9999993
2026-08-15 16:31:03,fpnoncomp_d60,1.160394,12.000000,39.49,9000246,0,0,0,0,6000163,3000019,0,0,0,0,0,48000000,0,584,72000804,6000376
2026-08-15 16:31:32,fpnoncomp_d30,1.154030,12.001000,39.12,4500246,0,0,0,0,3000163,1500019,0,0,0,0,0,24000000,0,584,36000804,3000376
2026-08-15 16:32:00,fpconv,1.172357,12.000004,39.61,15000026,0,0,0,0,10000018,5000001,0,0,0,0,0,0,80000000,480,120000037,9999992
2026-08-15 16:32:29,fpconv_d60,1.162298,11.999000,39.49,9000286,0,0,0,0,6000163,3000019,0,0,0,0,0,0,48000000,592,72000834,6000366
2026-08-15 16:32:58,fpconv_d30,1.154854,12.002000,39.49,4500286,0,0,0,0,3000163,1500019,0,0,0,0,0,0,24000000,592,36000834,3000366
2026-08-15 16:33:26,memcpy,1.169806,10.745239,39.61,57317266,0,0,0,0,28672608,1788545,0,0,0,0,0,0,0,548,107452391,19673972
2026-08-15 16:33:55,memcpy_d60,1.159341,12.024000,39.61,34395486,0,0,0,0,17206123,1073299,0,0,0,0,0,0,0,656,72011054,19336146
2026-08-15 16:34:23,memcpy_d30,1.153675,11.997000,39.49,17187596,0,0,0,0,8597983,536339,0,0,0,0,0,0,0,656,35984394,9662476
2026-08-15 16:34:51,matmul,1.166526,12.001857,39.37,44117543,14529600,0,0,0,15708132,7696653,0,0,0,0,0,0,0,568,120018569,37966641
2026-08-15 16:35:19,matmul_d60,1.158954,11.934000,39.37,26453306,8712000,0,0,0,9418823,4614959,0,0,0,0,0,0,0,680,71296444,22097356
2026-08-15 16:35:47,matmul_d30,1.153175,11.974000,39.37,13226796,4356000,0,0,0,4709503,2307489,0,0,0,0,0,0,0,680,35648634,11048846
2026-08-15 16:36:16,dotprod,1.169463,11.999933,39.37,47157635,1984950,1924800,0,0,15518722,5654101,0,5774400,0,0,0,0,5774400,620,119999329,36210321
2026-08-15 16:36:45,dotprod_d60,1.160556,12.000000,39.37,28294936,1190970,1154880,0,0,9311423,3392479,0,3464640,0,0,0,0,3464640,732,72000804,21726836
2026-08-15 16:37:13,dotprod_d30,1.154137,11.861000,39.24,14151566,595650,577600,0,0,4657103,1696719,0,1732800,0,0,0,0,1732800,732,34602624,9458386
2026-08-15 16:37:44,gcd,1.156231,11.733873,39.37,9054146,278360,0,3667623,89883606,13932,5943447,0,0,0,0,0,0,0,472,117338730,98381222
2026-08-15 16:38:11,gcd_d60,1.152630,11.528000,39.37,5201376,167200,0,2084310,51734350,8483,3332639,0,0,0,0,0,0,0,584,67276804,56482796
2026-08-15 16:38:39,gcd_d30,1.150276,11.835000,39.24,2645236,83600,0,1064360,26399310,4303,1710739,0,0,0,0,0,0,0,580,34348544,28840306
2026-08-15 16:39:08,radix,1.156036,12.001432,39.12,8815792,0,0,3047004,96203160,3218198,2910061,0,0,0,0,0,0,0,456,120014323,102023268
2026-08-15 16:39:37,radix_d60,1.152430,12.003000,39.24,5289296,0,0,1828060,57717400,1930883,1745919,0,0,0,0,0,0,0,568,72003684,61209526
2026-08-15 16:40:05,radix_d30,1.149810,12.005000,39.12,2647346,0,0,914920,28886800,966443,873819,0,0,0,0,0,0,0,568,36037254,30634726
2026-08-15 16:40:34,histogram,1.167689,12.000101,39.24,44804936,3963392,0,0,0,18872572,9862035,0,0,0,0,0,0,0,520,120001013,42498078
2026-08-15 16:41:03,histogram_d60,1.159425,12.000000,39.00,26885566,2378240,0,0,0,11324633,5917749,0,0,0,0,0,0,0,632,72007564,25501376
2026-08-15 16:41:33,histogram_d30,1.153193,11.994000,38.75,13428466,1187840,0,0,0,5656283,2955699,0,0,0,0,0,0,0,632,35965414,12737126
2026-08-15 16:42:01,sort,1.169589,12.001770,38.87,35671083,753456,0,0,0,20661326,10948288,0,0,0,0,0,0,0,508,120017702,51983549
2026-08-15 16:42:31,sort_d60,1.160559,12.005000,39.24,21416106,451680,0,0,0,12406873,6573229,0,0,0,0,0,0,0,620,72061794,31213906
2026-08-15 16:43:05,sort_d30,1.153844,12.005000,39.00,10703666,226080,0,0,0,6199963,3285479,0,0,0,0,0,0,0,620,36014834,15599646
2026-08-15 16:43:35,modmul,1.159136,11.942924,39.00,18306025,2592000,2592000,2592000,62270208,10368015,2592002,0,0,0,0,0,0,0,504,119429241,80387199
2026-08-15 16:44:04,modmul_d60,1.153851,11.718000,39.12,11078786,1568640,1568640,1568640,37693440,6274693,1568669,0,0,0,0,0,0,0,616,69181394,45553326
2026-08-15 16:44:34,modmul_d30,1.150448,11.861000,38.87,5539526,784320,784320,784320,18846720,3137413,784349,0,0,0,0,0,0,0,616,34591084,22776836
2026-08-15 16:45:03,memfill,1.161654,12.373361,39.12,9588718,131352,0,0,0,67646294,4203265,0,0,0,0,0,0,0,456,123733609,42163980
2026-08-15 16:45:30,memfill_d60,1.155658,11.985000,39.24,5567956,76270,0,0,0,39279173,2440659,0,0,0,0,0,0,0,564,71847044,24482986
2026-08-15 16:45:58,memfill_d30,1.151399,11.993000,39.00,2783736,38130,0,0,0,19637073,1220179,0,0,0,0,0,0,0,564,35919164,12240046
2026-08-15 16:46:26,wmac,1.166331,11.882560,39.24,54145197,5372544,5372544,0,0,10912997,5372546,0,0,0,0,0,0,0,548,118825599,37649771
2026-08-15 16:46:54,wmac_d60,1.158454,11.991000,39.00,32766296,3251200,3251200,0,0,6604153,3251229,0,0,0,0,0,0,0,660,71908224,22784146
2026-08-15 16:47:23,wmac_d30,1.152800,11.992000,39.12,16383286,1625600,1625600,0,0,3302153,1625629,0,0,0,0,0,0,0,660,35929124,11366856
2026-08-15 16:47:53,mulhash64,1.166930,12.002775,39.49,47605010,21659136,7219712,0,0,225636,3609857,0,0,0,0,0,0,0,548,120027754,39708403
2026-08-15 16:48:24,mulhash64_d60,1.159056,12.001000,38.87,28552886,12990720,4330240,0,0,135503,2165139,0,0,0,0,0,0,0,660,71991124,23816636
2026-08-15 16:48:53,mulhash64_d30,1.152793,11.880000,39.12,14280836,6497280,2165760,0,0,67823,1082899,0,0,0,0,0,0,0,652,34923724,10829126
2026-08-15 16:49:24,mulhscale,1.170076,12.002695,39.37,42958724,0,5148608,0,0,10619018,10136323,0,0,0,0,0,0,0,468,120026953,51164280
2026-08-15 16:49:54,mulhscale_d60,1.160810,12.002000,39.12,25771126,0,3088640,0,0,6370443,6080779,0,0,0,0,0,0,0,580,72004674,30693686
2026-08-15 16:50:22,mulhscale_d30,1.153957,12.000000,39.00,12885706,0,1544320,0,0,3185283,3040399,0,0,0,0,0,0,0,580,36002714,15347006
2026-08-15 16:50:50,mulhstream,1.163849,11.974805,39.00,23987039,0,17408000,0,0,2193019,2176002,0,0,0,0,0,0,0,572,119748052,73983992
2026-08-15 16:51:19,mulhstream_d60,1.157083,12.115000,38.87,14392606,0,10444800,0,0,1315973,1305629,0,0,0,0,0,0,0,684,73155374,45696366
2026-08-15 16:51:48,mulhstream_d30,1.151710,12.060000,39.00,7196506,0,5222400,0,0,658073,652829,0,0,0,0,0,0,0,684,36578174,22848366
2026-08-15 16:52:17,fir,1.164122,11.928004,38.75,27060031,0,15360000,0,0,3900015,3840002,0,0,0,0,0,0,0,508,119280040,69119992
2026-08-15 16:52:47,fir_d60,1.156849,12.248000,38.87,16371626,0,9292800,0,0,2359633,2323229,0,0,0,0,0,0,0,620,74488454,44141166
2026-08-15 16:53:16,fir_d30,1.151541,12.130000,38.63,8190486,0,4648960,0,0,1180533,1162269,0,0,0,0,0,0,0,620,37265174,22082926
2026-08-15 16:53:45,ratscale,1.155483,13.628696,38.63,10476026,0,3456000,3456000,96452928,5184015,1728002,0,0,0,0,0,0,0,504,136286962,111986919
2026-08-15 16:54:15,ratscale_d60,1.151942,12.030000,38.63,5546736,0,1829760,1829760,51183360,2744773,914909,0,0,0,0,0,0,0,612,72293094,59427156
2026-08-15 16:54:44,ratscale_d30,1.149231,12.003000,38.63,2770596,0,913920,913920,25568640,1371013,456989,0,0,0,0,0,0,0,612,36112824,29686386
2026-08-15 16:55:13,modpow,1.155230,11.997944,38.75,10495362,5094080,0,4391840,92213131,43904,3341156,0,0,0,0,0,0,0,480,119979436,96613094
2026-08-15 16:55:42,modpow_d60,1.151653,11.868000,38.87,6298696,3056930,0,2635490,55078900,26463,2005349,0,0,0,0,0,0,0,592,70674874,56651946
2026-08-15 16:56:10,modpow_d30,1.148987,11.924000,38.63,3148096,1527960,0,1317400,27466670,13283,1002289,0,0,0,0,0,0,0,592,35261864,28252836
2026-08-15 16:56:38,trialdiv,1.153700,11.999313,39.00,5443781,0,0,3458570,100990244,36420,3385227,0,0,0,0,0,0,0,408,119993135,107669137
2026-08-15 16:57:06,trialdiv_d60,1.150757,11.796000,38.75,3266406,0,0,2074800,60584160,21963,2030589,0,0,0,0,0,0,0,520,69964584,62570826
2026-08-15 16:57:34,trialdiv_d30,1.148788,11.895000,39.00,1633046,0,0,1037400,30292080,11043,1015439,0,0,0,0,0,0,0,520,34982774,31285846
2026-08-15 16:58:33,idle,1.146629,0.000005,39.00,21,0,0,0,0,17,0,0,0,0,0,0,0,0,376,54,16
2026-08-15 16:59:02,dmul,1.165144,12.192405,38.75,17476039,69632000,0,0,0,13056017,4352002,0,0,0,0,0,0,0,588,121924049,17407991
2026-08-15 16:59:30,dmul_d60,1.157622,12.258000,39.00,10321526,41123840,0,0,0,7710873,2570269,0,0,0,0,0,0,0,696,74568024,12841516
2026-08-15 16:59:59,dmul_d30,1.152692,12.126000,39.00,5160966,20561920,0,0,0,3855513,1285149,0,0,0,0,0,0,0,696,37284484,6420936
2026-08-15 17:00:27,dmulh,1.161205,12.013565,39.24,5242839,0,20889600,0,0,3916817,1305602,0,0,0,0,0,0,0,588,120135649,88780791
2026-08-15 17:00:55,dmulh_d60,1.155840,12.087000,39.12,3146086,0,12533760,0,0,2350233,783389,0,0,0,0,0,0,0,696,72862604,54049136
2026-08-15 17:01:26,dmulh_d30,1.151489,12.042000,39.12,1573246,0,6266880,0,0,1175193,391709,0,0,0,0,0,0,0,696,36431774,27024746
2026-08-15 17:01:55,ddiv,1.153179,11.948305,39.12,1341636,0,0,5324800,115148800,998419,332802,0,0,0,0,0,0,0,580,119483048,111485391
2026-08-15 17:02:27,ddiv_d60,1.151053,11.995000,39.00,810506,0,0,3215360,69532160,603053,200989,0,0,0,0,0,0,0,692,71950904,67120996
2026-08-15 17:02:56,ddiv_d30,1.149250,11.985000,38.87,402856,0,0,1597440,34544640,299693,99869,0,0,0,0,0,0,0,688,35845834,33445976
2026-08-15 17:03:26,dctrl,1.167059,8.760002,39.12,4800017,0,0,0,0,1200018,27200001,0,0,0,0,0,0,0,940,87600024,54399988
2026-08-15 17:03:57,dctrl_d60,1.157676,12.003000,38.87,3053236,0,0,0,0,763423,17300579,0,0,0,0,0,0,0,1052,72001554,50884316
2026-08-15 17:04:27,dctrl_d30,1.152735,12.001000,39.12,1526716,0,0,0,0,381793,8650299,0,0,0,0,0,0,0,1052,36001124,25442316
2026-08-15 17:04:58,fpadd,1.181029,12.000004,39.24,10000022,0,0,0,0,10000018,5000001,80000000,0,0,0,0,0,0,468,120000035,14999994
2026-08-15 17:05:30,fpadd_d60,1.168123,11.997000,39.37,6000246,0,0,0,0,6000163,3000019,48000000,0,0,0,0,0,0,580,72000814,9000386
2026-08-15 17:05:58,fpadd_d30,1.157877,12.000000,39.37,3000246,0,0,0,0,3000163,1500019,24000000,0,0,0,0,0,0,580,36000814,4500386
2026-08-15 17:06:29,fpmul,1.179711,12.000004,39.24,10000022,0,0,0,0,10000018,5000001,0,80000000,0,0,0,0,0,468,120000035,14999994
2026-08-15 17:06:57,fpmul_d60,1.167680,12.000000,39.24,6000246,0,0,0,0,6000163,3000019,0,48000000,0,0,0,0,0,580,72000814,9000386
2026-08-15 17:07:26,fpmul_d30,1.157445,11.998000,39.24,3000246,0,0,0,0,3000163,1500019,0,24000000,0,0,0,0,0,580,36000814,4500386
2026-08-15 17:07:55,fpfma,1.182573,12.000004,39.24,10000022,0,0,0,0,10000018,5000001,0,0,80000000,0,0,0,0,468,120000035,14999994
2026-08-15 17:08:24,fpfma_d60,1.167775,11.999000,39.24,6000246,0,0,0,0,6000163,3000019,0,0,48000000,0,0,0,0,580,72000814,9000386
2026-08-15 17:08:53,fpfma_d30,1.157416,12.000000,39.12,3000246,0,0,0,0,3000163,1500019,0,0,24000000,0,0,0,0,580,36000814,4500386
2026-08-15 17:09:20,fpdiv,1.154079,10.912871,39.12,800022,0,0,0,0,800018,400001,0,0,0,6400000,0,0,0,468,109128713,100728672
2026-08-15 17:09:50,fpdiv_d60,1.151452,13.247000,39.24,528066,0,0,0,0,527983,263929,0,0,0,4222560,0,0,0,580,84470924,78928386
2026-08-15 17:10:20,fpdiv_d30,1.149706,12.600000,38.87,264146,0,0,0,0,264063,131969,0,0,0,2111200,0,0,0,580,41980414,39209036
2026-08-15 17:10:52,fpsqrt,1.154054,11.677143,39.00,800022,0,0,0,0,800018,400001,0,0,0,0,6400000,0,0,468,116771426,108371385
2026-08-15 17:11:33,fpsqrt_d60,1.151603,12.690000,39.12,493526,0,0,0,0,493443,246659,0,0,0,0,3946240,0,0,580,78876184,73696316
2026-08-15 17:12:02,fpsqrt_d30,1.149558,12.343000,39.24,246886,0,0,0,0,246803,123339,0,0,0,0,1973120,0,0,580,39427884,36837736
2026-08-15 17:12:26,fpnoncomp,1.168676,12.000003,39.24,15000022,0,0,0,0,10000018,5000001,0,0,0,0,0,80000000,0,472,120000034,9999993
2026-08-15 17:12:53,fpnoncomp_d60,1.159672,11.999000,39.00,9000246,0,0,0,0,6000163,3000019,0,0,0,0,0,48000000,0,584,72000804,6000376
2026-08-15 17:13:21,fpnoncomp_d30,1.153379,12.000000,39.00,4500246,0,0,0,0,3000163,1500019,0,0,0,0,0,24000000,0,584,36000804,3000376
2026-08-15 17:13:49,fpconv,1.171630,12.000004,39.00,15000026,0,0,0,0,10000018,5000001,0,0,0,0,0,0,80000000,480,120000037,9999992
2026-08-15 17:14:18,fpconv_d60,1.161621,12.000000,39.37,9000286,0,0,0,0,6000163,3000019,0,0,0,0,0,0,48000000,592,72000834,6000366
2026-08-15 17:14:45,fpconv_d30,1.154109,11.972000,39.00,4500286,0,0,0,0,3000163,1500019,0,0,0,0,0,0,24000000,592,36000834,3000366
2026-08-15 17:15:13,memcpy,1.169103,10.745239,39.24,57317266,0,0,0,0,28672608,1788545,0,0,0,0,0,0,0,548,107452391,19673972
2026-08-15 17:15:42,memcpy_d60,1.158748,12.000000,39.00,34395486,0,0,0,0,17206123,1073299,0,0,0,0,0,0,0,656,72011054,19336146
2026-08-15 17:16:11,memcpy_d30,1.152837,11.997000,38.87,17187596,0,0,0,0,8597983,536339,0,0,0,0,0,0,0,656,35984394,9662476
2026-08-15 17:16:41,matmul,1.165676,12.001857,38.87,44117543,14529600,0,0,0,15708132,7696653,0,0,0,0,0,0,0,568,120018569,37966641
2026-08-15 17:17:11,matmul_d60,1.158400,11.935000,38.87,26453306,8712000,0,0,0,9418823,4614959,0,0,0,0,0,0,0,680,71296444,22097356
2026-08-15 17:17:40,matmul_d30,1.152645,11.974000,38.87,13226796,4356000,0,0,0,4709503,2307489,0,0,0,0,0,0,0,680,35648634,11048846
2026-08-15 17:18:09,dotprod,1.168702,11.999933,39.00,47157635,1984950,1924800,0,0,15518722,5654101,0,5774400,0,0,0,0,5774400,620,119999329,36210321
2026-08-15 17:18:37,dotprod_d60,1.159889,12.000000,39.12,28294936,1190970,1154880,0,0,9311423,3392479,0,3464640,0,0,0,0,3464640,732,72000804,21726836
2026-08-15 17:19:06,dotprod_d30,1.153285,11.863000,39.00,14151566,595650,577600,0,0,4657103,1696719,0,1732800,0,0,0,0,1732800,732,34602624,9458386
2026-08-15 17:19:34,gcd,1.155582,11.733873,38.75,9054146,278360,0,3667623,89883606,13932,5943447,0,0,0,0,0,0,0,472,117338730,98381222
2026-08-15 17:20:03,gcd_d60,1.152075,11.526000,38.87,5201376,167200,0,2084310,51734350,8483,3332639,0,0,0,0,0,0,0,584,67276804,56482796
